date,hour,location_id,location_name,zone,congestion_score,avg_speed_kmph,violations,accident_count,accident_severity,rain_flag,crowd_score,special_event,historical_risk,risk_score,risk_level
2025-01-05,18,J002,Panchsheel Square,Sitabuldi,69.2,26.8,8,0,0,1,82.8,0,62.8,55.31,Orange
2025-01-05,18,J003,Jhansi Rani Square,Sitabuldi,90.6,18.3,5,0,0,0,92.0,0,40.9,50.52,Orange
2025-01-05,18,J004,GPO Square,Sitabuldi,47.4,34.5,6,0,0,0,70.0,0,46.1,36.01,Yellow
2025-01-05,18,J005,Zero Mile,Sitabuldi,66.1,23.3,10,0,0,1,42.2,0,20.0,49.17,Yellow
2025-01-05,18,J006,Munje Square,Sitabuldi,69.5,28.5,5,0,0,0,38.7,0,36.6,35.99,Yellow
2025-01-05,19,J001,Variety Square,Sitabuldi,41.5,33.9,8,0,0,1,50.1,0,50.5,41.49,Yellow
2025-01-05,19,J002,Panchsheel Square,Sitabuldi,71.6,21.0,10,0,0,0,58.9,0,57.4,48.17,Yellow
2025-01-05,19,J003,Jhansi Rani Square,Sitabuldi,54.3,36.7,6,0,0,1,44.7,1,41.1,46.28,Yellow
2025-01-05,19,J004,GPO Square,Sitabuldi,68.3,27.5,9,0,0,0,44.2,0,34.0,42.31,Yellow
2025-01-05,19,J005,Zero Mile,Sitabuldi,44.6,35.0,8,0,0,1,25.5,0,24.4,37.43,Yellow
2025-01-05,19,J006,Munje Square,Sitabuldi,29.4,35.5,9,0,0,0,65.0,0,32.1,33.66,Yellow
2025-01-05,20,J001,Variety Square,Sitabuldi,25.3,42.4,2,1,2,0,51.9,0,61.7,38.11,Yellow
2025-01-05,20,J002,Panchsheel Square,Sitabuldi,41.7,36.6,4,0,0,0,54.6,0,60.4,29.73,Yellow
2025-01-05,20,J003,Jhansi Rani Square,Sitabuldi,24.0,44.9,1,0,0,0,49.0,0,48.9,18.48,Green
2025-01-05,20,J004,GPO Square,Sitabuldi,42.8,34.6,4,0,0,0,29.9,0,35.0,25.08,Yellow
2025-01-05,20,J005,Zero Mile,Sitabuldi,17.8,35.8,1,0,0,0,8.6,0,35.2,9.89,Green
2025-01-05,20,J006,Munje Square,Sitabuldi,36.7,38.4,4,0,0,0,23.8,0,31.7,22.16,Green
2025-01-06,8,J001,Variety Square,Sitabuldi,71.5,24.9,6,0,0,0,55.4,0,31.6,40.33,Yellow
2025-01-06,8,J002,Panchsheel Square,Sitabuldi,60.2,28.7,6,0,0,0,58.7,0,55.1,38.63,Yellow
2025-01-06,8,J003,Jhansi Rani Square,Sitabuldi,61.5,22.1,12,0,0,0,32.7,0,23.0,39.51,Yellow
2025-01-06,8,J004,GPO Square,Sitabuldi,94.1,19.9,5,0,0,0,61.2,0,39.4,46.87,Yellow
2025-01-06,8,J005,Zero Mile,Sitabuldi,71.0,30.2,2,0,0,0,66.8,0,42.6,36.46,Yellow
2025-01-06,8,J006,Munje Square,Sitabuldi,97.2,20.1,13,0,0,0,52.4,0,49.7,54.5,Orange
2025-01-06,9,J001,Variety Square,Sitabuldi,68.4,19.8,8,0,0,0,36.3,0,33.4,39.65,Yellow
2025-01-06,9,J002,Panchsheel Square,Sitabuldi,100.0,21.5,16,0,0,0,73.2,0,53.2,58.63,Orange
2025-01-06,9,J003,Jhansi Rani Square,Sitabuldi,65.4,22.2,9,0,0,0,38.6,0,39.9,40.91,Yellow
2025-01-06,9,J004,GPO Square,Sitabuldi,66.3,28.6,9,0,0,0,60.2,0,45.9,44.71,Yellow
2025-01-06,9,J005,Zero Mile,Sitabuldi,69.6,24.5,9,0,0,0,36.0,0,49.3,42.24,Yellow
2025-01-06,9,J006,Munje Square,Sitabuldi,81.9,18.5,11,0,0,0,76.7,0,35.0,52.83,Orange
2025-01-06,10,J001,Variety Square,Sitabuldi,48.1,34.9,1,0,0,0,31.9,0,66.6,24.06,Green
2025-01-06,10,J002,Panchsheel Square,Sitabuldi,52.8,26.4,2,0,0,0,33.7,0,42.7,26.02,Yellow
2025-01-06,10,J003,Jhansi Rani Square,Sitabuldi,47.1,33.7,3,0,0,0,40.6,0,62.4,27.83,Yellow
2025-01-06,10,J004,GPO Square,Sitabuldi,45.0,30.4,4,0,0,0,27.3,0,31.1,25.17,Yellow
2025-01-06,10,J005,Zero Mile,Sitabuldi,62.9,31.7,4,0,0,1,49.2,0,37.5,41.13,Yellow
2025-01-06,10,J006,Munje Square,Sitabuldi,30.5,35.9,0,0,0,0,1.7,0,48.3,11.82,Green
2025-01-06,13,J001,Variety Square,Sitabuldi,31.5,39.3,5,0,0,0,18.3,0,64.7,22.93,Green
2025-01-06,13,J002,Panchsheel Square,Sitabuldi,52.9,35.8,8,0,0,0,23.3,0,46.7,33.71,Yellow
2025-01-06,13,J003,Jhansi Rani Square,Sitabuldi,63.3,26.2,5,0,0,0,30.8,0,61.0,34.17,Yellow
2025-01-06,13,J004,GPO Square,Sitabuldi,42.1,34.6,2,0,0,0,35.2,0,24.8,22.13,Green
2025-01-06,13,J005,Zero Mile,Sitabuldi,44.1,35.9,4,0,0,1,22.6,0,39.0,31.56,Yellow
2025-01-06,13,J006,Munje Square,Sitabuldi,50.4,32.4,7,0,0,0,11.2,0,53.4,29.98,Yellow
2025-01-06,17,J001,Variety Square,Sitabuldi,58.5,28.6,7,0,0,0,57.4,0,46.7,39.0,Yellow
2025-01-06,17,J002,Panchsheel Square,Sitabuldi,79.0,22.1,3,0,0,0,65.1,0,50.6,40.49,Yellow
2025-01-06,17,J003,Jhansi Rani Square,Sitabuldi,83.0,25.1,6,0,0,0,53.3,0,38.9,43.84,Yellow
2025-01-06,17,J004,GPO Square,Sitabuldi,61.7,34.4,10,0,0,1,48.6,0,35.9,49.59,Yellow
2025-01-06,17,J005,Zero Mile,Sitabuldi,65.6,25.0,10,0,0,0,68.0,0,49.1,47.34,Yellow
2025-01-06,17,J006,Munje Square,Sitabuldi,62.4,22.7,6,0,0,0,26.7,0,26.7,33.05,Yellow
2025-01-06,18,J001,Variety Square,Sitabuldi,96.4,12.3,3,0,0,0,53.3,0,58.7,44.33,Yellow
2025-01-06,18,J002,Panchsheel Square,Sitabuldi,66.4,20.1,10,0,0,0,64.8,0,46.3,46.97,Yellow
2025-01-06,18,J003,Jhansi Rani Square,Sitabuldi,65.3,31.7,13,0,0,0,98.6,0,35.9,51.18,Orange
2025-01-06,18,J004,GPO Square,Sitabuldi,90.5,20.2,8,0,0,0,100.0,0,48.4,56.56,Orange
2025-01-06,18,J005,Zero Mile,Sitabuldi,77.9,20.1,7,0,0,0,38.7,0,57.7,42.55,Yellow
2025-01-06,18,J006,Munje Square,Sitabuldi,52.6,32.8,5,0,0,1,67.2,0,24.5,41.59,Yellow
2025-01-06,19,J001,Variety Square,Sitabuldi,49.5,33.4,4,0,0,0,52.6,0,46.9,31.07,Yellow
2025-01-06,19,J002,Panchsheel Square,Sitabuldi,50.8,26.1,8,0,0,0,55.8,0,30.6,37.14,Yellow
2025-01-06,19,J003,Jhansi Rani Square,Sitabuldi,45.1,29.4,7,0,0,0,64.0,0,42.7,35.76,Yellow
2025-01-06,19,J004,GPO Square,Sitabuldi,64.3,23.0,6,0,0,0,66.3,0,51.2,40.79,Yellow
2025-01-06,19,J005,Zero Mile,Sitabuldi,72.1,29.7,9,0,0,0,59.0,0,37.5,45.87,Yellow
2025-01-06,19,J006,Munje Square,Sitabuldi,100.0,15.7,15,0,0,0,31.9,0,40.6,51.81,Orange
2025-01-06,20,J001,Variety Square,Sitabuldi,67.5,23.7,3,0,0,1,30.4,0,45.7,38.6,Yellow
2025-01-06,20,J002,Panchsheel Square,Sitabuldi,29.9,35.9,3,0,0,0,29.5,0,41.7,19.99,Green
2025-01-06,20,J003,Jhansi Rani Square,Sitabuldi,31.8,41.9,3,0,0,0,75.3,0,55.2,28.1,Yellow
2025-01-06,20,J004,GPO Square,Sitabuldi,37.2,38.0,3,0,0,0,38.1,0,36.6,23.21,Green
2025-01-06,20,J005,Zero Mile,Sitabuldi,56.5,28.6,5,0,0,0,46.4,0,36.0,33.22,Yellow
2025-01-06,20,J006,Munje Square,Sitabuldi,23.6,38.6,6,0,0,0,32.3,0,37.6,22.81,Green
2025-01-07,8,J001,Variety Square,Sitabuldi,54.6,29.9,5,0,0,0,70.3,0,54.5,37.14,Yellow
2025-01-07,8,J002,Panchsheel Square,Sitabuldi,63.2,31.2,4,0,0,0,63.3,0,55.0,37.2,Yellow
2025-01-07,8,J003,Jhansi Rani Square,Sitabuldi,67.9,25.9,6,0,0,0,52.9,0,31.9,38.89,Yellow
2025-01-07,8,J004,GPO Square,Sitabuldi,81.9,22.1,9,0,0,1,28.2,0,44.6,51.54,Orange
2025-01-07,8,J005,Zero Mile,Sitabuldi,75.5,22.9,6,0,0,0,60.5,0,44.7,42.98,Yellow
2025-01-07,8,J006,Munje Square,Sitabuldi,59.4,31.2,7,0,0,0,73.4,0,36.9,41.17,Yellow
2025-01-07,9,J001,Variety Square,Sitabuldi,64.4,26.5,7,0,0,1,65.5,0,48.2,49.07,Yellow
2025-01-07,9,J002,Panchsheel Square,Sitabuldi,65.8,28.1,8,0,0,0,47.7,0,43.3,41.06,Yellow
2025-01-07,9,J003,Jhansi Rani Square,Sitabuldi,89.1,23.7,10,0,0,0,61.3,0,29.0,52.37,Orange
2025-01-07,9,J004,GPO Square,Sitabuldi,61.3,30.0,5,0,0,0,66.9,0,42.8,38.08,Yellow
2025-01-07,9,J005,Zero Mile,Sitabuldi,58.1,37.9,3,0,0,0,65.1,0,18.3,32.61,Yellow
2025-01-07,9,J006,Munje Square,Sitabuldi,73.8,21.2,5,0,0,0,53.8,0,38.4,39.63,Yellow
2025-01-07,10,J001,Variety Square,Sitabuldi,50.3,31.4,1,0,0,0,43.6,0,70.6,26.66,Yellow
2025-01-07,10,J002,Panchsheel Square,Sitabuldi,66.3,28.9,2,0,0,1,70.1,0,42.0,42.52,Yellow
2025-01-07,10,J003,Jhansi Rani Square,Sitabuldi,59.4,31.8,3,0,0,1,33.6,0,45.7,36.65,Yellow
2025-01-07,10,J004,GPO Square,Sitabuldi,29.3,34.4,5,0,0,0,27.2,0,43.8,22.55,Green
2025-01-07,10,J005,Zero Mile,Sitabuldi,30.1,42.3,3,0,0,0,26.6,0,48.4,19.95,Green
2025-01-07,10,J006,Munje Square,Sitabuldi,34.8,33.7,1,0,0,0,15.5,0,42.7,16.41,Green
2025-01-07,13,J001,Variety Square,Sitabuldi,47.9,31.1,0,0,0,0,17.7,0,66.9,20.38,Green
2025-01-07,13,J002,Panchsheel Square,Sitabuldi,54.0,28.9,3,0,0,0,27.0,0,31.1,26.3,Yellow
2025-01-07,13,J003,Jhansi Rani Square,Sitabuldi,61.2,28.7,4,0,0,0,22.0,0,30.9,29.21,Yellow
2025-01-07,13,J004,GPO Square,Sitabuldi,42.0,35.6,1,0,0,0,35.7,1,38.5,26.63,Yellow
2025-01-07,13,J005,Zero Mile,Sitabuldi,41.6,34.5,2,0,0,0,36.8,0,20.1,21.99,Green
2025-01-07,13,J006,Munje Square,Sitabuldi,28.0,37.3,4,0,0,0,53.4,0,44.9,24.66,Green
2025-01-07,17,J001,Variety Square,Sitabuldi,71.3,23.3,7,0,0,0,67.3,0,56.2,44.79,Yellow
2025-01-07,17,J002,Panchsheel Square,Sitabuldi,51.8,31.8,7,0,0,0,49.3,0,23.8,34.61,Yellow
2025-01-07,17,J003,Jhansi Rani Square,Sitabuldi,75.7,23.1,9,0,0,0,95.0,0,41.8,52.56,Orange
2025-01-07,17,J004,GPO Square,Sitabuldi,58.6,32.1,10,0,0,0,41.7,0,22.8,39.99,Yellow
2025-01-07,17,J005,Zero Mile,Sitabuldi,62.0,25.4,7,0,0,0,46.5,0,36.0,37.88,Yellow
2025-01-07,17,J006,Munje Square,Sitabuldi,87.5,21.2,13,0,0,0,63.3,0,60.9,53.79,Orange
2025-01-07,18,J001,Variety Square,Sitabuldi,62.7,31.2,7,0,0,1,85.2,0,50.1,51.58,Orange
2025-01-07,18,J002,Panchsheel Square,Sitabuldi,65.3,21.7,6,0,0,0,79.6,0,42.6,42.65,Yellow
2025-01-07,18,J003,Jhansi Rani Square,Sitabuldi,77.1,23.3,7,0,0,0,50.7,0,47.1,43.58,Yellow
2025-01-07,18,J004,GPO Square,Sitabuldi,72.2,24.7,10,0,0,0,35.3,0,32.3,43.58,Yellow
2025-01-07,18,J005,Zero Mile,Sitabuldi,72.6,22.8,9,0,0,0,82.9,0,29.0,49.17,Yellow
2025-01-07,18,J006,Munje Square,Sitabuldi,83.3,24.6,8,0,0,0,55.7,0,40.3,47.37,Yellow
2025-01-07,19,J001,Variety Square,Sitabuldi,90.5,22.7,3,0,0,1,65.4,0,36.7,50.29,Orange
2025-01-07,19,J002,Panchsheel Square,Sitabuldi,84.9,21.9,8,0,0,0,47.6,0,54.3,47.32,Yellow
2025-01-07,19,J003,Jhansi Rani Square,Sitabuldi,93.4,19.6,7,0,0,0,62.1,0,1.1,47.88,Yellow
2025-01-07,19,J004,GPO Square,Sitabuldi,78.6,24.6,14,0,0,0,68.4,0,44.1,51.06,Orange
2025-01-07,19,J005,Zero Mile,Sitabuldi,43.4,32.3,4,0,0,0,75.6,0,33.7,32.05,Yellow
2025-01-07,19,J006,Munje Square,Sitabuldi,86.7,27.8,7,0,0,0,61.8,0,61.9,48.87,Yellow
2025-01-07,20,J001,Variety Square,Sitabuldi,32.0,35.6,4,0,0,0,36.2,0,60.2,24.04,Green
2025-01-07,20,J002,Panchsheel Square,Sitabuldi,47.8,30.5,1,0,0,0,6.8,0,39.2,18.83,Green
2025-01-07,20,J003,Jhansi Rani Square,Sitabuldi,46.7,28.3,5,0,0,0,34.2,0,28.0,28.04,Yellow
2025-01-07,20,J004,GPO Square,Sitabuldi,30.5,38.9,4,0,0,1,19.4,0,38.8,27.01,Yellow
2025-01-07,20,J005,Zero Mile,Sitabuldi,27.8,32.6,2,0,0,0,58.5,0,47.5,22.5,Green
2025-01-07,20,J006,Munje Square,Sitabuldi,30.2,28.1,2,0,0,0,41.9,0,47.6,20.72,Green
2025-01-08,8,J001,Variety Square,Sitabuldi,52.6,37.6,7,0,0,0,65.3,0,53.2,38.72,Yellow
2025-01-08,8,J002,Panchsheel Square,Sitabuldi,67.2,27.9,5,0,0,0,73.1,0,56.9,41.46,Yellow
2025-01-08,8,J003,Jhansi Rani Square,Sitabuldi,63.8,24.4,10,0,0,0,59.1,0,33.7,44.68,Yellow
2025-01-08,8,J004,GPO Square,Sitabuldi,85.9,19.2,8,0,0,0,74.6,1,37.4,56.1,Orange
2025-01-08,8,J005,Zero Mile,Sitabuldi,67.3,26.0,8,0,0,0,92.1,0,30.7,47.55,Yellow
2025-01-08,8,J006,Munje Square,Sitabuldi,81.8,17.9,9,0,0,0,12.3,0,33.9,41.58,Yellow
2025-01-08,9,J001,Variety Square,Sitabuldi,65.4,29.9,10,0,0,0,70.4,0,29.3,46.66,Yellow
2025-01-08,9,J002,Panchsheel Square,Sitabuldi,80.0,22.0,12,0,0,0,49.1,0,43.2,48.53,Yellow
2025-01-08,9,J003,Jhansi Rani Square,Sitabuldi,70.0,24.1,8,0,0,0,49.5,0,47.1,42.78,Yellow
2025-01-08,9,J004,GPO Square,Sitabuldi,62.2,27.1,8,0,0,0,67.3,0,40.2,42.77,Yellow
2025-01-08,9,J005,Zero Mile,Sitabuldi,46.0,28.7,3,0,0,0,54.2,0,35.6,28.2,Yellow
2025-01-08,9,J006,Munje Square,Sitabuldi,42.6,33.4,7,0,0,0,61.6,0,27.2,33.86,Yellow
2025-01-08,10,J001,Variety Square,Sitabuldi,74.3,24.6,5,0,0,0,44.4,0,36.8,38.29,Yellow
2025-01-08,10,J002,Panchsheel Square,Sitabuldi,46.1,30.7,1,0,0,0,63.7,0,47.9,27.27,Yellow
2025-01-08,10,J003,Jhansi Rani Square,Sitabuldi,50.4,26.0,3,0,0,0,40.5,0,32.7,27.33,Yellow
2025-01-08,10,J004,GPO Square,Sitabuldi,43.1,34.3,4,0,0,1,21.0,0,44.0,31.27,Yellow
2025-01-08,10,J005,Zero Mile,Sitabuldi,25.7,44.6,4,0,0,0,38.4,0,22.2,20.57,Green
2025-01-08,10,J006,Munje Square,Sitabuldi,58.8,34.0,3,0,0,0,44.7,0,33.4,30.52,Yellow
2025-01-08,13,J001,Variety Square,Sitabuldi,45.9,26.6,1,0,0,0,30.2,0,40.9,21.84,Green
2025-01-08,13,J002,Panchsheel Square,Sitabuldi,70.3,31.0,3,0,0,0,2.2,0,63.5,29.11,Yellow
2025-01-08,13,J003,Jhansi Rani Square,Sitabuldi,43.2,25.7,3,0,0,0,23.3,0,39.5,22.93,Green
2025-01-08,13,J004,GPO Square,Sitabuldi,25.4,38.6,3,0,0,0,23.8,0,39.8,17.67,Green
2025-01-08,13,J005,Zero Mile,Sitabuldi,58.9,26.3,1,0,0,0,9.1,0,43.0,22.69,Green
2025-01-08,13,J006,Munje Square,Sitabuldi,46.1,31.3,4,0,0,0,28.8,0,47.4,26.53,Yellow
2025-01-08,17,J001,Variety Square,Sitabuldi,55.6,29.2,6,0,0,0,74.1,0,34.7,38.53,Yellow
2025-01-08,17,J002,Panchsheel Square,Sitabuldi,94.1,19.3,10,0,0,0,74.8,0,27.4,55.83,Orange
2025-01-08,17,J003,Jhansi Rani Square,Sitabuldi,81.3,27.0,4,0,0,0,60.1,0,28.1,40.81,Yellow
2025-01-08,17,J004,GPO Square,Sitabuldi,41.9,26.1,6,0,0,1,46.8,0,38.4,37.51,Yellow
2025-01-08,17,J005,Zero Mile,Sitabuldi,64.9,25.7,3,0,0,1,54.7,0,42.3,41.29,Yellow
2025-01-08,17,J006,Munje Square,Sitabuldi,82.4,18.9,9,0,0,0,48.5,0,39.2,47.44,Yellow
2025-01-08,18,J001,Variety Square,Sitabuldi,79.7,27.7,8,0,0,0,100.0,0,38.6,52.83,Orange
2025-01-08,18,J002,Panchsheel Square,Sitabuldi,55.8,36.6,2,0,0,0,53.2,0,46.9,30.07,Yellow
2025-01-08,18,J003,Jhansi Rani Square,Sitabuldi,66.2,25.9,6,0,0,0,34.4,0,34.1,35.72,Yellow
2025-01-08,18,J004,GPO Square,Sitabuldi,61.3,34.3,9,0,0,0,49.5,0,43.6,41.51,Yellow
2025-01-08,18,J005,Zero Mile,Sitabuldi,26.0,37.8,14,0,0,0,59.0,0,20.2,32.65,Yellow
2025-01-08,18,J006,Munje Square,Sitabuldi,71.7,21.5,11,0,0,0,48.0,1,30.0,50.45,Orange
2025-01-08,19,J001,Variety Square,Sitabuldi,68.1,38.2,7,0,0,0,70.3,0,67.0,44.82,Yellow
2025-01-08,19,J002,Panchsheel Square,Sitabuldi,70.1,20.9,5,0,0,0,33.5,0,38.0,35.45,Yellow
2025-01-08,19,J003,Jhansi Rani Square,Sitabuldi,49.0,33.9,8,0,0,0,84.4,0,42.7,41.48,Yellow
2025-01-08,19,J004,GPO Square,Sitabuldi,74.8,24.3,10,0,0,0,75.3,0,29.6,50.21,Orange
2025-01-08,19,J005,Zero Mile,Sitabuldi,81.3,26.2,7,0,0,0,74.1,0,22.9,47.17,Yellow
2025-01-08,19,J006,Munje Square,Sitabuldi,50.4,25.9,8,0,0,0,75.7,0,51.3,41.03,Yellow
2025-01-08,20,J001,Variety Square,Sitabuldi,50.9,29.1,2,0,0,0,7.5,0,54.6,22.12,Green
2025-01-08,20,J002,Panchsheel Square,Sitabuldi,55.6,31.4,4,0,0,0,41.1,0,79.1,32.81,Yellow
2025-01-08,20,J003,Jhansi Rani Square,Sitabuldi,63.9,24.6,0,0,0,0,21.2,0,28.3,23.77,Green
2025-01-08,20,J004,GPO Square,Sitabuldi,59.9,34.9,4,0,0,0,43.9,0,35.9,32.33,Yellow
2025-01-08,20,J005,Zero Mile,Sitabuldi,58.1,32.4,6,0,0,0,71.4,0,28.2,38.55,Yellow
2025-01-08,20,J006,Munje Square,Sitabuldi,50.4,33.4,2,0,0,1,49.3,0,48.7,34.95,Yellow
2025-01-09,8,J001,Variety Square,Sitabuldi,86.0,21.2,6,0,0,0,49.8,0,53.6,44.94,Yellow
2025-01-09,8,J002,Panchsheel Square,Sitabuldi,56.6,29.9,10,0,0,0,60.1,0,71.4,44.56,Yellow
2025-01-09,8,J003,Jhansi Rani Square,Sitabuldi,73.6,24.2,7,0,0,0,48.0,0,30.0,41.28,Yellow
2025-01-09,8,J004,GPO Square,Sitabuldi,91.9,23.2,7,0,0,0,71.2,0,43.2,50.91,Orange
2025-01-09,8,J005,Zero Mile,Sitabuldi,77.8,27.8,9,0,0,0,74.0,0,53.4,50.6,Orange
2025-01-09,8,J006,Munje Square,Sitabuldi,82.9,26.9,6,0,0,0,72.9,0,30.5,46.33,Yellow
2025-01-09,9,J001,Variety Square,Sitabuldi,70.5,29.5,6,0,0,0,65.8,0,55.8,42.81,Yellow
2025-01-09,9,J002,Panchsheel Square,Sitabuldi,49.1,35.2,12,0,0,0,71.2,0,60.8,43.44,Yellow
2025-01-09,9,J003,Jhansi Rani Square,Sitabuldi,66.6,22.4,11,0,0,0,71.4,0,48.6,48.12,Yellow
2025-01-09,9,J004,GPO Square,Sitabuldi,79.1,20.6,8,0,0,1,50.2,0,47.4,52.62,Orange
2025-01-09,9,J005,Zero Mile,Sitabuldi,60.0,31.2,4,0,0,0,43.0,0,31.8,32.04,Yellow
2025-01-09,9,J006,Munje Square,Sitabuldi,71.6,26.8,7,0,0,0,74.6,0,26.1,44.47,Yellow
2025-01-09,10,J001,Variety Square,Sitabuldi,51.6,28.3,4,0,0,0,22.1,0,57.3,27.66,Yellow
2025-01-09,10,J002,Panchsheel Square,Sitabuldi,44.5,35.2,7,0,0,0,65.1,0,70.6,37.14,Yellow
2025-01-09,10,J003,Jhansi Rani Square,Sitabuldi,47.1,28.9,1,0,0,0,31.9,0,40.0,22.4,Green
2025-01-09,10,J004,GPO Square,Sitabuldi,49.4,29.9,3,0,0,0,21.1,0,44.1,24.69,Green
2025-01-09,10,J005,Zero Mile,Sitabuldi,23.8,39.9,4,0,0,0,42.3,0,32.3,21.1,Green
2025-01-09,10,J006,Munje Square,Sitabuldi,57.4,31.2,3,0,0,1,49.1,0,35.8,37.87,Yellow
2025-01-09,13,J001,Variety Square,Sitabuldi,43.0,34.9,3,0,0,0,40.2,0,46.0,25.73,Yellow
2025-01-09,13,J002,Panchsheel Square,Sitabuldi,62.1,30.6,7,0,0,0,61.1,0,59.3,41.27,Yellow
2025-01-09,13,J003,Jhansi Rani Square,Sitabuldi,40.4,34.7,2,0,0,0,4.6,0,32.2,17.42,Green
2025-01-09,13,J004,GPO Square,Sitabuldi,48.0,15.1,3,0,0,0,34.8,0,9.8,24.63,Green
2025-01-09,13,J005,Zero Mile,Sitabuldi,59.3,30.5,3,0,0,0,0.0,0,19.8,23.27,Green
2025-01-09,13,J006,Munje Square,Sitabuldi,18.1,42.4,5,0,0,0,35.1,0,40.0,20.2,Green
2025-01-09,17,J001,Variety Square,Sitabuldi,72.7,23.7,11,0,0,0,66.9,0,52.8,49.47,Yellow
2025-01-09,17,J002,Panchsheel Square,Sitabuldi,61.0,36.1,8,0,0,0,85.9,0,57.9,46.08,Yellow
2025-01-09,17,J003,Jhansi Rani Square,Sitabuldi,72.7,23.1,7,0,0,0,63.0,0,28.4,43.19,Yellow
2025-01-09,17,J004,GPO Square,Sitabuldi,22.0,42.5,4,0,0,0,62.7,0,47.6,24.4,Green
2025-01-09,17,J005,Zero Mile,Sitabuldi,100.0,16.6,10,0,0,0,27.9,0,51.6,51.77,Orange
2025-01-09,17,J006,Munje Square,Sitabuldi,86.0,22.8,7,0,0,1,80.7,0,27.5,56.77,Orange
2025-01-09,18,J001,Variety Square,Sitabuldi,56.3,29.2,6,0,0,0,89.7,0,48.7,41.78,Yellow
2025-01-09,18,J002,Panchsheel Square,Sitabuldi,87.1,22.5,8,0,0,0,50.7,0,49.3,48.19,Yellow
2025-01-09,18,J003,Jhansi Rani Square,Sitabuldi,77.0,19.7,8,0,0,0,46.0,0,42.9,44.16,Yellow
2025-01-09,18,J004,GPO Square,Sitabuldi,48.1,35.4,5,0,0,0,68.4,0,44.9,34.43,Yellow
2025-01-09,18,J005,Zero Mile,Sitabuldi,80.6,20.6,6,0,0,0,69.1,0,49.6,46.02,Yellow
2025-01-09,18,J006,Munje Square,Sitabuldi,63.1,25.6,9,0,0,0,59.8,0,43.8,43.6,Yellow
2025-01-09,19,J001,Variety Square,Sitabuldi,80.0,26.3,6,0,0,0,74.0,0,49.7,46.59,Yellow
2025-01-09,19,J002,Panchsheel Square,Sitabuldi,88.7,24.4,6,0,0,0,68.3,0,74.2,49.57,Yellow
2025-01-09,19,J003,Jhansi Rani Square,Sitabuldi,100.0,16.7,9,0,0,0,88.0,0,42.4,58.82,Orange
2025-01-09,19,J004,GPO Square,Sitabuldi,82.5,20.7,7,0,0,0,68.2,0,38.6,47.4,Yellow
2025-01-09,19,J005,Zero Mile,Sitabuldi,66.6,27.2,7,0,0,0,69.5,0,41.8,42.98,Yellow
2025-01-09,19,J006,Munje Square,Sitabuldi,71.1,27.1,7,0,0,1,63.1,0,44.3,50.5,Orange
2025-01-09,20,J001,Variety Square,Sitabuldi,38.3,35.7,1,0,0,0,39.4,0,57.3,21.78,Green
2025-01-09,20,J002,Panchsheel Square,Sitabuldi,19.7,44.3,2,0,0,1,53.9,0,88.5,28.43,Yellow
2025-01-09,20,J003,Jhansi Rani Square,Sitabuldi,52.4,24.0,3,0,0,0,57.3,0,33.1,30.49,Yellow
2025-01-09,20,J004,GPO Square,Sitabuldi,65.9,26.6,2,0,0,0,62.5,0,43.3,34.31,Yellow
2025-01-09,20,J005,Zero Mile,Sitabuldi,39.0,35.3,1,0,0,0,25.0,0,21.2,18.01,Green
2025-01-09,20,J006,Munje Square,Sitabuldi,64.5,26.5,2,0,0,0,38.3,0,32.1,29.68,Yellow
2025-01-10,8,J001,Variety Square,Sitabuldi,82.8,22.5,4,0,0,0,64.1,0,49.4,42.93,Yellow
2025-01-10,8,J002,Panchsheel Square,Sitabuldi,78.1,11.1,7,1,2,0,78.5,0,31.9,63.96,Orange
2025-01-10,8,J003,Jhansi Rani Square,Sitabuldi,66.5,26.3,12,0,0,1,48.6,0,34.4,50.96,Orange
2025-01-10,8,J004,GPO Square,Sitabuldi,56.9,32.8,8,0,0,0,52.8,0,23.6,38.17,Yellow
2025-01-10,8,J005,Zero Mile,Sitabuldi,67.6,29.0,4,0,0,1,69.0,0,57.7,46.5,Yellow
2025-01-10,8,J006,Munje Square,Sitabuldi,78.7,25.7,7,0,0,0,96.9,0,20.6,49.67,Yellow
2025-01-10,9,J001,Variety Square,Sitabuldi,36.0,37.9,6,0,0,0,54.0,0,43.8,30.07,Yellow
2025-01-10,9,J002,Panchsheel Square,Sitabuldi,84.3,25.0,11,0,0,0,56.1,0,51.8,51.29,Orange
2025-01-10,9,J003,Jhansi Rani Square,Sitabuldi,75.6,29.6,3,0,0,0,77.0,0,34.8,40.47,Yellow
2025-01-10,9,J004,GPO Square,Sitabuldi,47.2,36.0,6,0,0,0,59.6,0,25.3,33.38,Yellow
2025-01-10,9,J005,Zero Mile,Sitabuldi,67.0,32.4,12,0,0,1,56.3,0,59.2,53.49,Orange
2025-01-10,9,J006,Munje Square,Sitabuldi,44.1,32.5,10,0,0,1,26.8,0,34.2,40.95,Yellow
2025-01-10,10,J001,Variety Square,Sitabuldi,67.7,27.3,5,0,0,0,0.1,0,45.4,30.08,Yellow
2025-01-10,10,J002,Panchsheel Square,Sitabuldi,20.2,42.4,3,0,0,0,31.0,0,44.5,17.45,Green
2025-01-10,10,J003,Jhansi Rani Square,Sitabuldi,54.7,32.7,5,0,0,0,33.9,0,18.4,29.92,Yellow
